offer_id,hotel_id,partner_name,room_type,price_per_night,total_price,trivago_displayed_price,cost_per_click_bid,commission_rate,cancellation_policy,breakfast_included,instant_booking,special_offers,nights,price_fluctuation_mean,price_fluctuation_variance,price_history_24h,variance_factor,last_updated
O000067,H00067,HRS,Deluxe,381.84,763.68,374.89,0.72,0.191,Partial,False,False,,2,383.86,22.48,"[380.75, 382.84, 378.9, 377.12, 376.9, 374.82, 380.31, 384.57, 386.4, 384.18, 381.37, 384.17, 384.2, 389.64, 389.94, 390.35, 389.3, 389.43, 389.29, 389.97, 386.96, 381.36, 377.12, 382.71]",0.0136,2025-07-19T00:10:01.768612
O000068,H00068,Priceline,Deluxe,66.24,132.48,66.06,1.4,0.151,Free,False,True,,2,65.35,0.27,"[65.95, 66.17, 65.87, 65.29, 65.83, 65.7, 65.46, 65.5, 64.93, 65.31, 64.93, 64.77, 64.72, 64.61, 64.59, 64.97, 65.5, 66.11, 65.97, 65.84, 65.6, 65.3, 65.07, 64.32]",0.006,2025-07-19T00:10:01.768612
O000069,H00069,Otel.com,Family,139.83,559.32,139.67,2.13,0.097,Free,False,False,,4,132.15,8.38,"[138.0, 135.35, 130.31, 132.17, 127.8, 126.62, 129.74, 129.61, 128.54, 128.87, 132.31, 131.28, 132.01, 134.52, 132.85, 131.46, 132.82, 133.54, 137.59, 135.87, 134.73, 134.13, 130.99, 130.54]",0.0213,2025-07-19T00:10:01.768612
O000070,H00070,Booking.com,Single,140.4,140.4,142.92,1.64,0.163,Partial,False,True,"Pay at hotel, Free breakfast",1,139.65,1.64,"[140.2, 140.1, 140.35, 142.01, 139.9, 138.8, 139.82, 140.92, 140.97, 140.07, 137.64, 138.1, 139.52, 141.2, 140.53, 140.81, 140.82, 139.11, 139.44, 137.14, 136.99, 138.12, 139.54, 139.42]",0.0089,2025-07-19T00:10:01.768612
O000071,H00071,Priceline,Suite,496.8,496.8,491.4,2.68,0.141,Free,False,True,,1,497.51,6.49,"[499.69, 496.09, 498.36, 498.69, 495.58, 495.43, 494.59, 498.45, 500.31, 498.28, 498.27, 496.69, 500.23, 498.59, 496.51, 493.79, 495.46, 496.09, 494.2, 492.37, 497.78, 501.02, 500.86, 502.9]",0.0054,2025-07-19T00:10:01.768612
O000072,H00072,Agoda,Single,342.0,342.0,339.35,2.63,0.082,Free,True,False,Pay at hotel,1,335.8,49.24,"[338.68, 340.26, 343.56, 350.61, 345.61, 347.71, 342.73, 337.26, 338.59, 332.97, 332.65, 331.78, 328.37, 332.94, 331.52, 330.44, 326.68, 338.49, 335.35, 332.54, 334.72, 336.08, 331.64, 318.09]",0.0155,2025-07-19T00:10:01.768612
O000073,H00073,Orbitz,Deluxe,488.01,976.02,485.55,2.14,0.178,Non-refundable,False,True,Kids stay free,2,474.99,208.82,"[484.6, 479.79, 468.63, 462.68, 455.47, 459.81, 444.1, 448.47, 462.48, 469.87, 460.8, 465.91, 475.37, 474.09, 486.09, 487.7, 493.37, 488.12, 490.82, 488.28, 488.92, 492.99, 485.78, 485.54]",0.0175,2025-07-19T00:10:01.768612
O000074,H00074,Orbitz,Executive,138.73,693.65,144.4,0.66,0.183,Non-refundable,False,False,"Free WiFi, Pay at hotel",5,141.77,11.12,"[137.62, 139.16, 136.88, 135.61, 135.03, 138.37, 141.46, 142.05, 140.9, 139.86, 142.29, 142.07, 143.21, 144.01, 148.23, 146.44, 146.62, 144.08, 143.32, 143.73, 144.92, 142.26, 143.31, 140.97]",0.0163,2025-07-19T00:10:01.768612
O000075,H00075,HRS,Suite,92.5,185.0,91.49,2.58,0.166,Non-refundable,False,True,,2,93.03,1.14,"[92.34, 92.51, 92.43, 92.36, 92.82, 92.33, 91.83, 91.39, 91.86, 91.68, 92.22, 92.57, 92.9, 92.59, 92.31, 93.52, 94.06, 94.76, 93.82, 93.72, 94.11, 94.51, 94.89, 95.09]",0.0053,2025-07-19T00:10:01.768612
O000076,H00076,Kayak,Deluxe,97.62,195.24,98.45,1.89,0.131,Free,True,False,Airport shuttle,2,98.67,5.45,"[97.91, 97.47, 95.58, 96.61, 100.05, 98.7, 100.65, 102.85, 103.52, 102.07, 102.49, 99.87, 97.79, 99.35, 100.19, 97.46, 94.1, 97.46, 97.91, 97.05, 96.06, 97.37, 97.7, 97.92]",0.0229,2025-07-19T00:10:01.768612
O000077,H00077,Booking.com,Double,128.7,386.1,123.53,1.22,0.121,Non-refundable,False,True,Free breakfast,3,130.56,2.04,"[129.62, 129.6, 128.76, 128.03, 128.4, 128.59, 129.94, 130.1, 131.41, 130.06, 129.53, 129.58, 130.31, 130.02, 130.51, 131.32, 132.13, 133.34, 132.1, 131.66, 132.97, 132.23, 131.65, 131.49]",0.0055,2025-07-19T00:10:01.768612
O000078,H00078,Priceline,Family,91.08,182.16,94.07,0.81,0.168,Free,True,False,Free WiFi,2,91.62,0.63,"[91.23, 90.92, 91.85, 91.89, 92.16, 92.04, 90.74, 91.12, 90.29, 90.44, 92.99, 92.02, 91.82, 91.61, 90.53, 91.77, 92.17, 93.49, 90.43, 91.77, 91.89, 92.43, 92.14, 91.1]",0.0153,2025-07-19T00:10:01.768612
O000079,H00079,Priceline,Executive,78.94,552.58,78.1,1.41,0.163,Non-refundable,True,False,,7,74.7,4.76,"[78.91, 79.9, 78.86, 77.62, 75.94, 73.76, 73.83, 73.69, 71.32, 71.75, 72.91, 72.58, 72.81, 73.58, 73.21, 73.37, 74.14, 74.29, 74.76, 75.1, 75.84, 74.36, 74.77, 75.49]",0.0141,2025-07-19T00:10:01.768612
O000080,H00080,Hotels.com,Suite,58.8,58.8,59.17,2.88,0.169,Free,True,True,"Free cancellation, Pay at hotel",1,54.92,4.32,"[58.41, 57.6, 56.48, 55.29, 55.28, 54.47, 55.85, 55.95, 55.86, 56.61, 56.68, 57.42, 57.33, 56.5, 55.68, 53.24, 54.09, 52.53, 52.15, 52.93, 51.47, 52.15, 51.56, 52.51]",0.0202,2025-07-19T00:10:01.768612
O000081,H00081,Hotwire,Single,134.13,402.39,136.57,2.96,0.136,Free,True,False,Free WiFi,3,135.2,1.0,"[136.07, 136.27, 137.37, 135.84, 136.33, 135.57, 135.18, 135.3, 135.7, 136.38, 135.45, 135.75, 136.32, 135.47, 134.82, 134.6, 133.86, 133.64, 133.66, 133.99, 134.86, 134.18, 133.87, 134.38]",0.0064,2025-07-19T00:10:01.768612
O000082,H00082,Travelocity,Double,192.51,962.55,200.99,1.42,0.172,Non-refundable,True,True,Late checkout,5,196.05,1.95,"[191.81, 192.8, 195.81, 196.89, 196.74, 196.17, 196.45, 196.38, 195.93, 194.64, 195.14, 197.28, 197.47, 195.88, 194.95, 197.69, 196.36, 197.73, 196.4, 195.43, 196.9, 197.25, 197.04, 196.03]",0.0071,2025-07-19T00:10:01.768612
O000083,H00083,Orbitz,Twin,438.74,877.48,435.32,1.34,0.164,Partial,True,True,Pay at hotel,2,440.59,129.57,"[430.28, 429.83, 433.85, 433.77, 424.49, 419.93, 426.82, 431.14, 425.8, 440.36, 441.84, 449.64, 445.68, 458.32, 451.12, 458.6, 443.79, 453.17, 454.57, 452.46, 449.84, 449.74, 436.04, 432.98]",0.0168,2025-07-19T00:10:01.768612
O000084,H00084,Hotels.com,Suite,229.32,458.64,233.85,1.5,0.181,Partial,False,True,Late checkout,2,241.2,28.48,"[231.53, 232.53, 230.44, 236.49, 235.02, 240.59, 240.78, 238.67, 242.27, 237.65, 239.68, 243.0, 238.71, 239.68, 242.16, 245.22, 245.83, 248.45, 250.71, 248.8, 245.91, 245.58, 244.93, 244.25]",0.0176,2025-07-19T00:10:01.768612
O000085,H00085,Agoda,Single,133.38,400.14,129.73,1.69,0.114,Free,False,False,Pay at hotel,3,134.31,26.79,"[129.84, 125.97, 129.83, 128.04, 125.2, 130.54, 133.57, 133.55, 134.22, 135.24, 134.37, 136.78, 140.92, 143.4, 142.56, 142.51, 139.72, 141.24, 135.59, 135.75, 132.99, 130.85, 131.03, 129.66]",0.023,2025-07-19T00:10:01.768612
O000086,H00086,Priceline,Deluxe,109.3,109.3,108.49,2.37,0.13,Non-refundable,False,False,"Free parking, Free WiFi",1,107.02,7.67,"[109.73, 109.27, 105.72, 106.47, 108.06, 110.92, 107.77, 110.33, 112.31, 106.69, 103.49, 100.61, 103.65, 103.8, 103.94, 107.53, 106.42, 107.01, 104.16, 106.07, 106.66, 107.89, 109.79, 110.3]",0.0224,2025-07-19T00:10:01.768612
O000087,H00087,Expedia,Double,201.96,1211.76,203.23,1.65,0.141,Free,True,True,Free cancellation,6,201.32,32.64,"[195.5, 194.73, 201.18, 203.14, 205.69, 208.62, 207.93, 202.44, 195.88, 192.92, 196.93, 199.88, 202.48, 199.26, 205.13, 215.1, 208.85, 207.21, 203.25, 201.14, 198.1, 190.07, 197.5, 198.64]",0.0209,2025-07-19T00:10:01.768612
O000088,H00088,Agoda,Family,122.27,244.54,122.48,2.73,0.165,Free,False,True,,2,123.56,1.18,"[123.09, 123.12, 124.22, 125.18, 124.32, 124.02, 124.21, 123.53, 123.03, 122.93, 122.8, 122.22, 121.93, 122.19, 122.14, 121.46, 122.6, 124.61, 125.17, 125.03, 124.62, 124.44, 124.32, 124.18]",0.0058,2025-07-19T00:10:01.768612
O000089,H00089,Getaroom,Twin,360.49,360.49,367.48,2.1,0.083,Free,False,True,Airport shuttle,1,361.25,12.25,"[359.29, 359.78, 359.63, 362.3, 363.47, 361.79, 361.32, 359.95, 363.16, 361.66, 359.36, 358.55, 356.34, 354.26, 355.44, 355.82, 360.13, 364.13, 364.36, 365.63, 365.05, 366.67, 366.41, 365.44]",0.0052,2025-07-19T00:10:01.768612
O000090,H00090,Otel.com,Suite,132.78,265.56,131.12,1.82,0.085,Non-refundable,True,True,,2,127.93,23.98,"[129.45, 133.76, 133.98, 136.67, 130.6, 127.23, 119.85, 118.47, 121.59, 122.77, 123.79, 128.86, 130.1, 130.29, 126.37, 129.62, 136.59, 130.83, 131.67, 130.36, 126.62, 124.73, 123.53, 122.56]",0.0226,2025-07-19T00:10:01.768612
O000091,H00091,Expedia,Family,61.2,122.4,61.13,0.78,0.173,Free,False,False,Free parking,2,55.51,4.15,"[60.36, 59.37, 58.15, 56.97, 56.17, 55.44, 56.9, 53.95, 53.47, 55.36, 54.72, 55.3, 56.29, 54.07, 56.32, 53.9, 52.3, 52.3, 52.57, 54.16, 55.44, 54.98, 56.05, 57.72]",0.0175,2025-07-19T00:10:01.768612
O000092,H00092,HRS,Single,143.93,143.93,147.84,2.82,0.146,Non-refundable,False,False,Free parking,1,144.74,2.47,"[143.21, 145.22, 145.79, 148.06, 146.51, 143.34, 145.1, 145.57, 143.87, 146.49, 147.8, 145.0, 144.54, 143.15, 144.27, 143.53, 141.95, 142.71, 145.63, 145.66, 145.91, 143.98, 142.52, 143.88]",0.0142,2025-07-19T00:10:01.768612
O000093,H00093,Lastminute.com,Deluxe,209.65,838.6,212.84,0.74,0.178,Free,True,True,"Free WiFi, Free parking",4,209.03,69.44,"[210.18, 214.04, 219.37, 223.76, 224.82, 224.73, 221.43, 216.94, 210.13, 207.3, 206.94, 201.21, 198.54, 200.37, 198.79, 200.75, 201.94, 203.17, 204.39, 205.4, 206.21, 203.98, 204.34, 208.0]",0.0147,2025-07-19T00:10:01.768612
O000094,H00094,Booking.com,Executive,193.05,579.15,193.91,0.92,0.141,Free,True,False,,3,196.31,8.69,"[194.19, 196.8, 197.67, 196.84, 198.63, 199.62, 200.89, 195.65, 192.62, 188.75, 190.74, 193.62, 195.72, 194.42, 197.11, 194.85, 195.44, 197.3, 197.63, 199.69, 198.95, 200.99, 198.11, 195.25]",0.0179,2025-07-19T00:10:01.768612
O000095,H00095,Orbitz,Suite,133.02,266.04,138.02,2.75,0.193,Partial,False,False,Free parking,2,129.34,1.39,"[132.31, 130.21, 129.93, 128.73, 128.42, 128.56, 128.76, 129.12, 128.21, 129.37, 127.92, 127.12, 127.3, 130.65, 131.44, 129.3, 130.01, 130.06, 129.65, 129.06, 129.54, 129.38, 130.44, 128.77]",0.0109,2025-07-19T00:10:01.768612
O000096,H00096,Otel.com,Twin,190.39,190.39,185.8,2.24,0.122,Free,True,False,Airport shuttle,1,190.84,29.35,"[187.28, 182.18, 182.91, 179.15, 181.82, 185.88, 191.55, 187.59, 190.08, 197.84, 196.14, 197.71, 195.15, 191.51, 190.35, 190.52, 191.37, 192.55, 196.42, 196.42, 193.03, 193.26, 189.84, 199.72]",0.0198,2025-07-19T00:10:01.768612
O000097,H00097,Orbitz,Deluxe,313.46,1567.3,312.3,1.82,0.102,Free,True,True,Free cancellation,5,326.63,49.87,"[318.66, 313.87, 309.76, 316.49, 316.3, 324.81, 325.09, 334.3, 332.26, 335.89, 331.47, 326.85, 330.2, 332.7, 334.3, 330.13, 333.31, 332.38, 328.8, 330.04, 327.59, 329.75, 323.3, 320.77]",0.02,2025-07-19T00:10:01.768612
O000098,H00098,HRS,Double,170.61,341.22,172.03,1.15,0.153,Non-refundable,False,True,,2,168.87,12.27,"[169.75, 167.56, 170.18, 165.58, 160.82, 164.61, 165.84, 168.46, 169.37, 172.91, 168.94, 165.21, 166.83, 165.84, 167.1, 168.34, 172.26, 173.76, 173.53, 175.54, 172.81, 167.19, 167.31, 173.11]",0.016,2025-07-19T00:10:01.768612
O000099,H00099,HRS,Suite,115.98,115.98,114.79,2.18,0.157,Free,True,False,"Free cancellation, Free WiFi",1,115.99,3.49,"[115.99, 114.64, 114.39, 112.68, 112.17, 115.1, 113.42, 114.18, 116.91, 117.35, 118.82, 117.69, 116.46, 116.56, 115.54, 114.78, 115.28, 117.08, 116.85, 117.76, 120.17, 117.02, 117.61, 115.25]",0.0119,2025-07-19T00:10:01.768612
O000100,H00100,Orbitz,Suite,68.66,480.62,67.93,0.55,0.196,Free,False,False,,7,68.63,1.19,"[68.74, 69.63, 69.8, 70.31, 70.42, 69.58, 69.88, 69.52, 69.34, 68.58, 68.25, 68.21, 67.57, 66.83, 67.4, 67.29, 67.29, 67.37, 67.03, 67.88, 68.34, 68.87, 69.26, 69.74]",0.0071,2025-07-19T00:10:01.768612
O000101,H00101,Hotels.com,Executive,458.64,458.64,460.41,2.19,0.133,Free,False,False,,1,442.34,174.59,"[458.07, 451.73, 461.11, 451.09, 459.31, 460.56, 460.93, 459.16, 437.71, 430.43, 429.75, 429.91, 436.47, 442.64, 430.31, 417.6, 426.93, 421.09, 434.58, 434.15, 445.76, 442.91, 442.56, 451.34]",0.0225,2025-07-19T00:10:01.768612
O000102,H00102,Travelocity,Twin,245.82,1474.92,239.62,0.78,0.193,Free,False,False,Pay at hotel,6,248.82,27.33,"[248.31, 246.92, 248.36, 245.53, 246.77, 244.68, 249.47, 256.2, 249.1, 255.55, 254.35, 257.5, 260.27, 253.56, 252.18, 246.69, 241.58, 246.9, 249.83, 243.58, 238.43, 242.33, 246.01, 247.52]",0.0152,2025-07-19T00:10:01.768612
O000103,H00103,Priceline,Single,132.48,662.4,134.75,0.9,0.163,Free,False,True,,5,132.27,0.64,"[131.7, 133.44, 133.12, 132.13, 132.27, 132.25, 131.97, 131.65, 130.88, 131.08, 132.04, 132.23, 131.93, 131.54, 131.55, 132.03, 132.3, 132.47, 131.61, 132.7, 132.54, 133.95, 134.3, 132.69]",0.0058,2025-07-19T00:10:01.768612
O000104,H00104,HotelDirect,Double,316.8,633.6,306.89,0.96,0.197,Free,False,True,"Pay at hotel, Late checkout",2,324.99,14.39,"[318.17, 327.33, 325.18, 324.08, 322.33, 333.15, 333.33, 330.4, 329.81, 327.99, 326.14, 322.85, 326.12, 323.76, 322.01, 321.81, 321.86, 327.05, 325.14, 324.76, 321.5, 321.93, 322.21, 320.93]",0.0142,2025-07-19T00:10:01.768612
O000105,H00105,Lastminute.com,Double,116.61,233.22,118.11,1.06,0.149,Free,False,False,,2,117.22,3.76,"[115.65, 117.74, 116.28, 120.05, 119.85, 120.68, 121.52, 118.22, 118.9, 115.15, 117.66, 115.79, 117.46, 115.7, 116.35, 114.81, 117.43, 117.29, 118.42, 116.89, 115.95, 115.9, 116.32, 113.21]",0.0229,2025-07-19T00:10:01.768612
O000106,H00106,Travelocity,Executive,179.32,537.96,183.46,0.84,0.158,Free,True,False,Free cancellation,3,174.9,3.27,"[179.56, 177.37, 178.09, 176.8, 174.32, 175.46, 174.19, 173.37, 173.09, 174.66, 176.37, 176.12, 175.82, 176.22, 174.41, 174.63, 174.54, 172.75, 172.49, 174.45, 172.76, 174.4, 172.95, 172.84]",0.0106,2025-07-19T00:10:01.768612
O000107,H00107,Booking.com,Deluxe,189.0,945.0,191.1,1.25,0.139,Free,False,True,Pay at hotel,5,197.73,38.27,"[187.71, 189.56, 191.54, 192.35, 192.09, 198.39, 202.91, 210.39, 208.8, 207.36, 201.33, 194.49, 192.98, 198.43, 201.41, 199.59, 200.61, 196.44, 198.21, 198.07, 202.23, 201.83, 189.75, 189.07]",0.0196,2025-07-19T00:10:01.768612
O000108,H00108,Getaroom,Twin,68.07,68.07,67.84,2.32,0.173,Free,False,False,Room upgrade,1,67.9,0.72,"[67.65, 66.56, 67.55, 67.6, 67.71, 68.59, 68.22, 69.23, 68.84, 68.22, 67.97, 67.89, 68.79, 68.98, 69.23, 68.25, 68.38, 67.14, 66.69, 66.8, 65.89, 67.76, 67.41, 68.36]",0.0118,2025-07-19T00:10:01.768612
O000109,H00109,Getaroom,Single,260.72,521.44,263.66,0.77,0.136,Free,True,True,Spa discount,2,266.52,10.33,"[265.71, 265.03, 259.99, 266.56, 271.34, 271.99, 272.49, 272.39, 265.6, 266.82, 267.53, 268.46, 266.27, 265.54, 266.06, 265.37, 265.13, 265.92, 266.61, 266.95, 267.79, 264.52, 262.87, 259.5]",0.0114,2025-07-19T00:10:01.768612
O000110,H00110,Booking.com,Executive,108.0,324.0,106.51,1.05,0.131,Partial,False,True,,3,108.66,6.81,"[105.79, 105.95, 108.89, 107.7, 108.91, 111.46, 111.95, 113.62, 111.13, 110.07, 109.88, 109.55, 111.23, 111.62, 111.58, 108.07, 107.78, 105.77, 104.64, 104.05, 105.33, 105.44, 108.1, 109.39]",0.0164,2025-07-19T00:10:01.768612
O000111,H00111,HotelDirect,Twin,113.26,226.52,113.89,2.69,0.128,Partial,True,True,,2,113.07,1.82,"[112.46, 112.14, 111.81, 111.8, 111.86, 112.27, 112.29, 113.27, 113.14, 111.88, 111.71, 111.38, 111.81, 112.17, 112.44, 112.98, 113.4, 114.16, 114.55, 114.54, 115.24, 115.46, 115.72, 115.17]",0.0064,2025-07-19T00:10:01.768612
O000112,H00112,Otel.com,Executive,132.82,132.82,130.45,2.09,0.185,Non-refundable,False,True,Airport shuttle,1,132.04,12.04,"[131.94, 133.94, 131.47, 129.62, 128.11, 127.41, 128.55, 127.85, 125.74, 127.29, 128.31, 130.72, 134.59, 133.77, 135.44, 133.91, 134.39, 131.84, 132.02, 134.02, 137.5, 137.44, 135.57, 137.44]",0.0127,2025-07-19T00:10:01.768612
O000113,H00113,Lastminute.com,Executive,107.81,107.81,108.61,0.87,0.186,Partial,False,False,,1,110.09,10.97,"[107.53, 107.2, 107.82, 108.01, 111.14, 112.54, 115.87, 113.9, 114.82, 114.49, 114.98, 113.81, 111.82, 109.75, 111.7, 110.66, 111.16, 107.51, 106.45, 107.04, 106.15, 105.08, 106.55, 106.23]",0.018,2025-07-19T00:10:01.768612
O000114,H00114,Hotwire,Twin,42.79,128.37,43.0,1.55,0.135,Non-refundable,False,False,"Pay at hotel, Mobile exclusive",3,44.3,0.97,"[43.08, 43.29, 43.55, 43.06, 43.18, 43.35, 43.02, 43.33, 43.32, 43.9, 44.17, 44.42, 44.1, 44.74, 44.71, 44.54, 44.87, 44.53, 45.15, 46.13, 45.3, 46.03, 45.96, 45.37]",0.0114,2025-07-19T00:10:01.768612
O000115,H00115,HotelDirect,Twin,87.12,87.12,85.65,2.04,0.166,Free,False,False,,1,85.04,0.71,"[86.28, 86.05, 85.72, 86.4, 87.14, 85.55, 85.61, 85.69, 84.68, 84.59, 84.54, 85.0, 84.76, 84.21, 85.22, 85.13, 84.99, 84.19, 84.11, 84.47, 84.52, 84.04, 83.99, 83.97]",0.0069,2025-07-19T00:10:01.768612
O000116,H00116,Venere,Single,130.02,650.1,129.75,2.22,0.164,Partial,True,True,Free WiFi,5,131.98,4.17,"[129.45, 128.68, 129.2, 128.9, 128.79, 129.53, 132.6, 132.3, 132.98, 133.89, 135.05, 134.23, 134.62, 134.78, 134.1, 133.63, 133.58, 132.32, 132.38, 132.42, 131.25, 130.81, 131.68, 130.31]",0.0091,2025-07-19T00:10:01.768612
O000117,H00117,Orbitz,Deluxe,387.64,2713.48,392.96,0.97,0.141,Free,False,True,,7,378.19,81.37,"[386.04, 387.7, 381.3, 377.22, 376.49, 382.49, 376.29, 385.31, 376.59, 378.34, 384.21, 383.5, 386.25, 371.52, 374.28, 368.72, 357.41, 354.08, 368.44, 374.46, 382.12, 389.14, 385.21, 389.45]",0.0178,2025-07-19T00:10:01.768612
O000118,H00118,Hotels.com,Double,315.31,2207.17,323.95,1.51,0.167,Non-refundable,True,False,,7,310.54,22.04,"[321.71, 310.58, 311.08, 309.76, 312.27, 312.59, 314.97, 314.66, 310.74, 308.4, 309.18, 302.83, 307.55, 310.27, 305.32, 307.23, 308.97, 310.48, 299.02, 308.3, 318.57, 312.73, 309.36, 316.48]",0.0192,2025-07-19T00:10:01.768612
O000119,H00119,Priceline,Deluxe,430.56,1722.24,424.68,0.72,0.172,Free,True,False,,4,426.25,11.73,"[425.11, 421.53, 420.65, 422.43, 427.21, 427.82, 429.57, 431.24, 432.66, 431.35, 429.86, 421.45, 422.34, 422.57, 424.51, 428.03, 427.36, 429.92, 428.3, 427.0, 423.41, 423.62, 426.2, 425.95]",0.0063,2025-07-19T00:10:01.768612
O000120,H00120,Lastminute.com,Family,377.9,1133.7,382.73,1.8,0.166,Free,True,False,Free breakfast,3,410.03,434.95,"[385.99, 384.06, 377.52, 381.47, 389.19, 400.81, 399.34, 401.83, 416.17, 418.37, 430.12, 440.41, 450.66, 444.64, 435.18, 436.58, 419.24, 422.39, 407.93, 408.99, 404.89, 400.53, 391.97, 392.48]",0.0245,2025-07-19T00:10:01.768612
O000121,H00121,Agoda,Deluxe,179.55,359.1,180.51,2.81,0.168,Non-refundable,False,True,,2,182.58,10.5,"[178.28, 178.73, 178.79, 180.41, 179.26, 180.89, 181.07, 181.5, 182.37, 182.7, 182.34, 182.08, 182.86, 182.72, 180.73, 180.62, 178.48, 182.87, 185.47, 188.75, 187.57, 187.77, 186.41, 189.27]",0.0115,2025-07-19T00:10:01.768612
O000122,H00122,Kayak,Twin,89.97,269.91,89.26,1.43,0.199,Free,True,False,"Room upgrade, Free breakfast",3,89.5,5.53,"[90.23, 91.79, 90.3, 92.71, 92.6, 93.27, 92.25, 90.78, 91.0, 91.63, 90.28, 90.36, 87.62, 86.79, 86.43, 84.09, 85.1, 88.11, 89.47, 88.26, 88.34, 88.63, 88.94, 89.08]",0.015,2025-07-19T00:10:01.768612
O000123,H00123,Lastminute.com,Twin,209.91,629.73,204.61,1.8,0.131,Non-refundable,True,True,Free WiFi,3,212.88,8.2,"[211.11, 213.73, 213.65, 210.02, 208.59, 212.46, 212.16, 214.02, 209.89, 208.03, 211.39, 211.13, 213.07, 215.37, 215.02, 215.14, 213.37, 208.19, 211.32, 215.6, 213.75, 218.15, 219.78, 214.27]",0.0121,2025-07-19T00:10:01.768612
O000124,H00124,Priceline,Executive,127.51,127.51,124.27,1.89,0.161,Free,False,False,,1,127.36,0.55,"[127.15, 126.98, 126.71, 126.77, 127.27, 128.17, 127.65, 126.83, 127.23, 127.07, 127.22, 127.96, 127.48, 125.86, 125.71, 127.9, 127.84, 127.28, 127.17, 127.76, 127.07, 129.22, 128.47, 127.85]",0.0062,2025-07-19T00:10:01.768612
O000125,H00125,Lastminute.com,Twin,81.03,243.09,79.82,2.41,0.174,Partial,True,False,"Kids stay free, Free breakfast",3,79.35,0.87,"[81.1, 81.54, 80.63, 80.38, 79.85, 79.68, 79.26, 78.92, 79.79, 80.37, 79.59, 79.91, 79.1, 79.33, 78.91, 78.81, 78.29, 78.82, 78.58, 78.58, 78.18, 78.09, 78.4, 78.27]",0.007,2025-07-19T00:10:01.768612
O000126,H00126,Venere,Suite,207.64,207.64,199.75,1.69,0.171,Free,True,False,Free breakfast,1,210.98,30.83,"[206.15, 201.81, 203.82, 208.74, 210.03, 213.18, 211.46, 210.91, 215.85, 218.94, 222.04, 219.67, 218.56, 219.14, 214.35, 207.43, 210.78, 205.56, 205.09, 208.46, 206.56, 204.67, 208.49, 211.93]",0.0194,2025-07-19T00:10:01.768612
O000127,H00127,Otel.com,Family,224.87,224.87,230.53,1.97,0.183,Free,False,True,Spa discount,1,227.53,51.59,"[225.17, 227.1, 221.02, 230.12, 227.06, 215.17, 218.84, 223.09, 218.96, 212.85, 222.66, 234.74, 238.91, 237.17, 234.04, 235.37, 237.76, 235.93, 233.19, 230.31, 223.8, 224.1, 225.65, 227.8]",0.0235,2025-07-19T00:10:01.768612
O000128,H00128,Expedia,Family,146.88,734.4,145.35,1.42,0.147,Non-refundable,False,False,Free parking,5,149.03,2.93,"[146.87, 147.6, 147.23, 147.08, 146.94, 146.78, 146.59, 146.18, 148.16, 149.34, 148.83, 148.53, 149.86, 150.7, 150.89, 150.87, 150.5, 150.34, 150.06, 149.42, 150.85, 151.29, 151.65, 150.2]",0.0063,2025-07-19T00:10:01.768612
O000129,H00129,Booking.com,Single,432.0,864.0,418.84,2.17,0.13,Partial,True,False,"Free WiFi, Spa discount",2,473.49,405.71,"[434.94, 442.71, 455.96, 445.96, 452.85, 452.66, 454.12, 455.57, 452.07, 469.28, 479.65, 494.24, 492.09, 487.95, 489.33, 497.23, 496.42, 494.02, 491.88, 495.77, 493.54, 485.96, 478.25, 471.38]",0.0238,2025-07-19T00:10:01.768612
O000130,H00130,Orbitz,Twin,56.89,227.56,55.35,0.59,0.18,Free,False,False,Free WiFi,4,59.16,8.02,"[56.5, 54.24, 55.01, 55.58, 56.24, 56.53, 55.04, 57.05, 58.62, 60.26, 58.04, 58.54, 59.64, 60.17, 60.0, 60.5, 61.16, 61.64, 60.23, 61.76, 63.16, 63.58, 64.04, 62.33]",0.0206,2025-07-19T00:10:01.768612
O000131,H00131,Priceline,Suite,99.36,99.36,98.2,0.96,0.134,Free,False,False,,1,99.37,0.74,"[99.34, 100.84, 100.99, 101.35, 101.21, 99.56, 99.03, 98.39, 98.55, 98.3, 99.01, 98.67, 98.83, 98.46, 99.13, 99.52, 99.01, 99.02, 98.64, 99.44, 99.06, 99.51, 99.66, 99.33]",0.0057,2025-07-19T00:10:01.768612
O000132,H00132,Orbitz,Family,73.08,73.08,75.41,2.96,0.125,Free,True,True,,1,74.04,4.94,"[75.19, 75.98, 77.17, 75.41, 77.07, 76.61, 75.46, 76.03, 75.5, 74.82, 76.08, 74.26, 73.53, 73.96, 74.53, 72.81, 73.58, 74.16, 73.03, 70.7, 69.53, 70.75, 70.74, 69.95]",0.0158,2025-07-19T00:10:01.768612
O000133,H00133,Hotwire,Twin,383.22,1916.1,384.2,2.39,0.2,Free,True,False,"Free parking, Room upgrade",5,401.14,223.74,"[395.73, 381.49, 387.55, 388.86, 392.83, 389.18, 381.8, 389.97, 393.47, 391.0, 392.18, 386.01, 388.51, 396.55, 418.12, 417.12, 423.4, 427.21, 428.47, 423.26, 414.89, 409.61, 407.4, 402.66]",0.0228,2025-07-19T00:10:01.768612
